8.40891,8.01041,7.78617,7.70688,7.67355
8.40343,8.00488,7.78058,7.70137,7.6681
8.39795,7.99936,7.775,7.69587,7.66263
8.39244,7.9938,7.76938,7.69033,7.65714
8.38696,7.98827,7.76379,7.68481,7.65166
8.38144,7.98271,7.75817,7.67925,7.64614
8.3759,7.97712,7.75254,7.67367,7.64058
8.37032,7.9715,7.74687,7.66804,7.63497
8.36474,7.96589,7.7412,7.66241,7.62935
8.35915,7.96026,7.73553,7.65677,7.62371
8.35355,7.95462,7.72985,7.65111,7.61806
8.34794,7.94897,7.72416,7.64545,7.6124
8.34235,7.94334,7.71849,7.63979,7.60673
8.33672,7.93767,7.71278,7.6341,7.60105
8.3311,7.93202,7.70709,7.62842,7.59535
8.32546,7.92634,7.70138,7.62271,7.58964
8.31982,7.92067,7.69567,7.61701,7.58393
8.31418,7.91499,7.68996,7.61129,7.5782
8.30852,7.90929,7.68423,7.60556,7.57245
8.30286,7.9036,7.67851,7.59983,7.5667
8.2972,7.8979,7.67278,7.59409,7.56093
8.29151,7.89218,7.66703,7.58833,7.55514
8.28583,7.88647,7.66129,7.58257,7.54936
8.28014,7.88074,7.65553,7.5768,7.54355
8.27445,7.87503,7.64979,7.57103,7.53775
8.26874,7.86928,7.64402,7.56523,7.53191
8.26303,7.86354,7.63826,7.55944,7.52608
8.25731,7.85779,7.63248,7.55362,7.52022
8.25158,7.85203,7.62671,7.54781,7.51436
8.24585,7.84627,7.62092,7.54198,7.50849
8.24011,7.8405,7.61514,7.53615,7.5026
8.23436,7.83472,7.60934,7.5303,7.4967
8.2286,7.82894,7.60354,7.52445,7.49079
8.22284,7.82314,7.59774,7.51858,7.48487
8.21707,7.81735,7.59193,7.51272,7.47894
8.21129,7.81154,7.58611,7.50683,7.47298
8.20551,7.80573,7.58029,7.50094,7.46703
8.19971,7.79991,7.57446,7.49504,7.46106
8.19392,7.79409,7.56863,7.48914,7.45508
8.1881,7.78825,7.56279,7.48321,7.44908
8.18229,7.78242,7.55694,7.47728,7.44307
8.17647,7.77657,7.55109,7.47135,7.43706
8.17064,7.77072,7.54524,7.46541,7.43103
8.1648,7.76486,7.53937,7.45944,7.42498
8.15896,7.75899,7.53351,7.45348,7.41893
8.15311,7.75312,7.52763,7.44751,7.41286
8.14725,7.74724,7.52176,7.44153,7.40678
8.14138,7.74135,7.51587,7.43553,7.40069
8.13552,7.73547,7.50999,7.42954,7.39459
8.12963,7.72955,7.50409,7.42352,7.38847
8.12374,7.72365,7.49819,7.4175,7.38235
8.11785,7.71774,7.49229,7.41147,7.37621
8.11196,7.71183,7.48638,7.40545,7.37007
8.10605,7.7059,7.48046,7.3994,7.36391
8.10015,7.69998,7.47455,7.39336,7.35776
8.09422,7.69404,7.46862,7.3873,7.35158
8.0883,7.6881,7.4627,7.38124,7.3454
