2.67552,2.47546,2.20207,2.59051,2.8075
2.67571,2.47564,2.20224,2.59068,2.80766
2.67589,2.47581,2.2024,2.59083,2.80779
2.67608,2.476,2.20257,2.59098,2.80794
2.67627,2.47618,2.20273,2.59113,2.80808
2.67646,2.47636,2.20289,2.59128,2.80821
2.67665,2.47654,2.20305,2.59142,2.80834
2.67684,2.47672,2.20321,2.59156,2.80846
2.67701,2.47688,2.20335,2.59168,2.80856
2.67712,2.47698,2.20341,2.59172,2.80858
2.67722,2.47706,2.20347,2.59175,2.80859
2.67733,2.47716,2.20353,2.59178,2.8086
2.67744,2.47725,2.20359,2.59182,2.80861
2.67755,2.47735,2.20364,2.59184,2.80861
2.67766,2.47744,2.2037,2.59187,2.80861
2.67777,2.47753,2.20375,2.59189,2.8086
2.67789,2.47763,2.20381,2.59192,2.8086
2.678,2.47773,2.20386,2.59193,2.80858
2.67812,2.47783,2.20392,2.59195,2.80857
2.67823,2.47792,2.20396,2.59196,2.80855
2.67835,2.47802,2.20401,2.59197,2.80853
2.67847,2.47811,2.20406,2.59198,2.8085
2.67858,2.4782,2.2041,2.59198,2.80847
2.6787,2.4783,2.20414,2.59198,2.80843
2.67883,2.47841,2.20419,2.59199,2.8084
2.67895,2.4785,2.20423,2.59199,2.80836
2.67908,2.47861,2.20428,2.59199,2.80832
2.67921,2.47871,2.20433,2.59199,2.80828
2.67935,2.47882,2.20438,2.592,2.80824
2.67948,2.47893,2.20442,2.59199,2.80819
2.67962,2.47904,2.20447,2.59199,2.80814
2.67977,2.47916,2.20453,2.59199,2.8081
2.67992,2.47928,2.20458,2.592,2.80806
2.68007,2.4794,2.20464,2.59199,2.80801
2.68023,2.47953,2.2047,2.592,2.80796
2.68039,2.47966,2.20475,2.592,2.80791
2.68056,2.4798,2.20482,2.59201,2.80786
2.68073,2.47994,2.20488,2.59201,2.80781
2.6809,2.48007,2.20495,2.59201,2.80776
2.68108,2.48022,2.20501,2.59202,2.80771
2.68127,2.48037,2.20509,2.59203,2.80766
2.68146,2.48053,2.20517,2.59204,2.80762
2.68165,2.48068,2.20524,2.59204,2.80756
2.68185,2.48085,2.20532,2.59206,2.80751
2.68206,2.48102,2.20541,2.59208,2.80747
2.68227,2.48119,2.20549,2.59209,2.80742
2.68248,2.48136,2.20558,2.5921,2.80736
